"rho","gamma","brier_male","brier_female","auc_male","auc_female"
0.4,0.1,0.157430262640682,0.0963918837888884,0.797654292661935,0.798428403626407
0.5,0.1,0.159592200387075,0.10028746251751,0.814786020376705,0.797715088844606
0.6,0.1,0.160042159068811,0.0967984327669971,0.82722215142293,0.819145750856245
0.7,0.1,0.174486099453508,0.109670445146532,0.84977049379802,0.835168286248761
0.8,0.1,0.192375193308985,0.117232548382588,0.863682789588284,0.868304432614586
0.9,0.1,0.257935278455102,0.164535140485799,0.890939642288593,0.929780202325264
0,0.2,0.158223387800013,0.0876096449923514,0.771276505128109,0.797771423428154
0.1,0.2,0.152919311726149,0.0876201763797595,0.774911188429523,0.796337126596207
0.2,0.2,0.149917512798616,0.0899032337543697,0.788039163916041,0.798282788655211
0.3,0.2,0.148986034161205,0.0924529185011573,0.781911702861887,0.79809223273003
0.4,0.2,0.151252963795156,0.0948871543670662,0.797344370157713,0.797685693763282
0.5,0.2,0.156795326016138,0.0942321513071926,0.819567804371452,0.800030478380888
0.6,0.2,0.156086949126625,0.096135408690022,0.82010380071551,0.810122280437116
0.7,0.2,0.16412451165967,0.107087541324499,0.836003656148379,0.822670800291336
0.8,0.2,0.187872052009203,0.126707716569726,0.860349847436711,0.863855043839869
0.9,0.2,0.269587868505633,0.157367816468728,0.89207086434594,0.916824141300604
0,0.3,0.149752086052349,0.093609377053693,0.774859566588756,0.788568713838849
0.1,0.3,0.152602641223788,0.0919181489338039,0.776122125776714,0.793597596679829
0.2,0.3,0.149117868720513,0.0881324958840055,0.784235106469801,0.798045336466072
0.3,0.3,0.151277226554939,0.0866674343733519,0.78740712048403,0.801547445593947
0.4,0.3,0.153604296952083,0.0911063963678998,0.808713102769467,0.801333874476992
0.5,0.3,0.15433266733983,0.094338632106657,0.816339412839877,0.804172835296557
0.6,0.3,0.157567349828842,0.0933811998696495,0.82479316165217,0.814919335654169
0.7,0.3,0.173116530340554,0.0982463379753802,0.843084478956132,0.830677140342252
0.8,0.3,0.190540196589858,0.114916990243746,0.858214107092658,0.860836949015538
0.9,0.3,0.26704809431368,0.173458953807046,0.887927634290959,0.913310266948255
0,0.4,0.159920946226511,0.0900423390354469,0.76378881997921,0.794419351048813
0.1,0.4,0.148279213619908,0.0874682383092155,0.778651580584217,0.801722803302731
0.2,0.4,0.147935315531086,0.0872166499572502,0.780070757667126,0.797031830441076
0.3,0.4,0.144985021443702,0.0857193106813317,0.788859356363179,0.800797066955646
0.4,0.4,0.14772527024737,0.0929700536478531,0.798956659749024,0.797381599123143
0.5,0.4,0.150217783328057,0.0875936231941754,0.803353780157624,0.813884359847272
0.6,0.4,0.159348250036656,0.0923247981656694,0.820886559931644,0.815443019009523
0.7,0.4,0.161596299676381,0.104071380094404,0.836180216765182,0.840125099301515
0.8,0.4,0.181904500348869,0.111392458204005,0.85052598321151,0.864136906878549
0.9,0.4,0.273898348017502,0.166723957596858,0.894415590455041,0.918649238946066
0,0.5,0.157745900299303,0.0845332335178238,0.770664477942216,0.800043796282896
0.1,0.5,0.148343157847964,0.0823087582904192,0.773332924149641,0.800857169185885
0.2,0.5,0.148377008825195,0.0913052170770469,0.777842188623799,0.79909557347054
0.3,0.5,0.149311651372518,0.0907321348926498,0.791346688896997,0.799271701686346
0.4,0.5,0.152737299696122,0.0934862445256883,0.792794561113483,0.796908106471464
0.5,0.5,0.151387533267293,0.0859629795085801,0.802071313489695,0.807627552630236
0.6,0.5,0.159293465839324,0.0899986171092838,0.822113783900861,0.813895439226337
0.7,0.5,0.16956610622427,0.100071969196343,0.845228043287182,0.831505170208423
0.8,0.5,0.18434340433903,0.109800917901945,0.856451516585137,0.849183360008293
0.9,0.5,0.254097667956642,0.150223751491648,0.887228064250009,0.920694420929813
0,0.6,0.155465221735673,0.0833498838079869,0.762625844830646,0.809751695820249
0.1,0.6,0.145734368869061,0.0833509091873077,0.773044100040773,0.803861029272458
0.2,0.6,0.148756360816916,0.0876712985876209,0.789695640476858,0.798629081343745
0.3,0.6,0.144792242523995,0.0829560904093178,0.790029334243201,0.802064380178692
0.4,0.6,0.14581590431984,0.0886208783448051,0.799141985703365,0.80323826469073
0.5,0.6,0.155350219562582,0.0868953928731188,0.810395946224198,0.817887299852472
0.6,0.6,0.154820031607546,0.0883527719579842,0.81390678127976,0.818074359937032
0.7,0.6,0.168593021884,0.0964856596850464,0.840277263275241,0.849454989712935
0.8,0.6,0.186038481443395,0.124051591409789,0.853170145090968,0.873539501588758
0.9,0.6,0.273831840312961,0.161146634870156,0.89476754478328,0.915522495044333
0,0.7,0.150849192350309,0.089944147167965,0.765932046858415,0.800888911242812
0.1,0.7,0.15112455119087,0.0845979616423917,0.76775895572877,0.806448132546188
0.2,0.7,0.151891774145758,0.0849122496108523,0.779206248651611,0.806923030017091
0.3,0.7,0.154267481925588,0.0891447705049264,0.790880372357313,0.800421208198502
0.4,0.7,0.1481858511611,0.0841518442917054,0.797650465621196,0.812144784544278
0.5,0.7,0.155373716525457,0.0907672965956014,0.804620998674521,0.81063926507543
0.6,0.7,0.156097231546911,0.092851515595494,0.812195561907599,0.822103728553978
0.7,0.7,0.171680956254771,0.096155421929948,0.830395168549795,0.836464731596371
0.8,0.7,0.187512467299905,0.109248799760558,0.845739427680744,0.860247339103603
0.9,0.7,0.249601969876161,0.166194400039695,0.884177090184407,0.913094123653734
0,0.8,0.15320620123666,0.0901103190460874,0.756384388203533,0.800950755006926
0.1,0.8,0.15395347086369,0.0838567804031068,0.765012398847968,0.805977778165685
0.2,0.8,0.148010260512516,0.0835942148315448,0.787029567091819,0.806642454454917
0.3,0.8,0.154355681549246,0.0836630550634266,0.786128726567115,0.803511676964953
0.4,0.8,0.152350354364619,0.0850659420664512,0.792989925613989,0.811679141344388
0.5,0.8,0.154736141951456,0.0832871242313638,0.791961857306868,0.81993916530578
0.6,0.8,0.167730250247211,0.0883585862232989,0.823098699116782,0.82301917851527
0.7,0.8,0.17889954756154,0.0910259257137057,0.841364501572887,0.84260929352024
0.8,0.8,0.189967693974787,0.110438900869854,0.848116871062091,0.871485191155527
0.9,0.8,0.26477226306802,0.156260815673592,0.882606972531721,0.926823038641502
0,0.9,0.15966856438429,0.087036564300455,0.763500889646726,0.803903377352401
0.1,0.9,0.158681051153933,0.0812739460252454,0.766348898834945,0.804266326808793
0.2,0.9,0.160288765766291,0.0823818679029188,0.773261274254582,0.805763030085318
0.3,0.9,0.178001958039202,0.0893445421323385,0.774223981940223,0.804579266262759
0.4,0.9,0.174199645211675,0.0871062183615037,0.79108126965189,0.805147202139401
0.5,0.9,0.156869274906224,0.0837327914813878,0.798906312306912,0.810918454625934
0.6,0.9,0.165166824694128,0.0895562458293099,0.811630672349462,0.823975959240549
0.7,0.9,0.179563661022163,0.102641542429974,0.834951639213464,0.842385621736005
0.8,0.9,0.201241370569775,0.116404306013172,0.854195437641047,0.876350372996946
0.9,0.9,0.285645526665491,0.150336350232027,0.878104683184423,0.924216479148372
0,0,0.155287783624807,0.0973091449159185,0.77541270144978,0.786991932264954
0.1,0,0.15378289948994,0.0983735136963764,0.77901210406424,0.787817725524008
0.2,0,0.157172392689025,0.100790431702571,0.780951736701576,0.788108997864673
0.3,0,0.159985403838753,0.0964646915286357,0.796075472245456,0.789015819673792
0.4,0,0.150185101374686,0.091967156319249,0.806810424358022,0.799562011393796
0.5,0,0.162691110831252,0.0973082516480079,0.812401668970189,0.800292904989474
0.6,0,0.159608701567274,0.0976299187182736,0.822331287558162,0.811727483968172
0.7,0,0.163819307324643,0.107490548740879,0.835196579846012,0.828235654389773
0.8,0,0.189964760129545,0.127379428598665,0.861472809198459,0.850928231891388
0.9,0,0.271500361272957,0.155155488917543,0.900694669326664,0.906899356142356
0,0.1,0.157183383903387,0.0918379959240361,0.771400812340546,0.797298702015112
0.1,0.1,0.153591184495635,0.0937888471803893,0.772645879441719,0.788869107018748
0.2,0.1,0.153996013139915,0.0929525787564057,0.785343921638174,0.792329175011698
0.3,0.1,0.15039668237402,0.0918941516960594,0.789940479328519,0.795195570939312
0.4,0.1,0.153761435970356,0.0930076000506483,0.80059732126232,0.79802407189788
0.5,0.1,0.152252374052566,0.099150602280548,0.812264573622287,0.799096887334857
0.6,0.1,0.1642171172165,0.0959121550717361,0.830248733883839,0.808058388247354
0.7,0.1,0.165167884638698,0.111672273520338,0.83707731133557,0.826655820059467
0.8,0.1,0.201310372406532,0.117966581198425,0.866199793267478,0.872783629983142
0.9,0.1,0.26352504715286,0.167564684777568,0.893265108252951,0.937322211657308
0,0.2,0.154100400316174,0.0967026486532465,0.78201620966773,0.787682925908562
0.1,0.2,0.151259145302775,0.0888643273585634,0.769020269192588,0.798830631007066
0.2,0.2,0.151971630122214,0.0860278320793989,0.780854283196593,0.798627258611653
0.3,0.2,0.154084284730915,0.0937169237455684,0.801507547288829,0.795200643804794
0.4,0.2,0.147987407267184,0.084273161597538,0.799909235469345,0.810713547905721
0.5,0.2,0.155851711198587,0.0924176209784059,0.814020951388145,0.810131033151093
0.6,0.2,0.160692552284477,0.0952523764890688,0.831449300781943,0.822720893057684
0.7,0.2,0.159177643022055,0.0976659140189465,0.829596591274256,0.824362328305848
0.8,0.2,0.205958570060964,0.114745532571224,0.865094984452543,0.855446180502611
0.9,0.2,0.303360949173799,0.174972286543737,0.904235676767146,0.937665849265234
0,0.3,0.151991389535405,0.0917841242386248,0.77635651383933,0.791312185274388
0.1,0.3,0.152710020502302,0.0910259287749935,0.774011311441301,0.796142635624251
0.2,0.3,0.151830630878921,0.085086791832209,0.77417422286797,0.798278932410067
0.3,0.3,0.150366880927092,0.0885862005099589,0.789399747523062,0.801272185355835
0.4,0.3,0.157083998208439,0.091146084860254,0.811158013214433,0.809433310253287
0.5,0.3,0.150159681533556,0.092068342386605,0.8069481099097,0.807528614156486
0.6,0.3,0.160871562478138,0.100719249351366,0.827565874096684,0.812112003227877
0.7,0.3,0.165753046484216,0.0993422069921511,0.843011365823371,0.828812420370832
0.8,0.3,0.190422843826599,0.113942028423246,0.857927696228253,0.857626265512474
0.9,0.3,0.268486983645791,0.163960985456728,0.892480336613957,0.910876262461911
0,0.4,0.155370503574346,0.0890199721778723,0.762992497404251,0.797767732030201
0.1,0.4,0.149220232338272,0.0894711730690289,0.771077162630701,0.801036731924417
0.2,0.4,0.148975555257184,0.0904446878586922,0.781614168995607,0.798284135386722
0.3,0.4,0.151544426764604,0.0921103497989522,0.790268348389498,0.802206588398177
0.4,0.4,0.147863169609731,0.087691529394332,0.801465706886144,0.807803382930585
0.5,0.4,0.146356064409447,0.0882664044000089,0.809569613974773,0.807529839232213
0.6,0.4,0.159839137058261,0.0945370356014944,0.827230413759512,0.821572265249374
0.7,0.4,0.167159826055851,0.100719781715085,0.835158431749563,0.82980843318506
0.8,0.4,0.18406505644351,0.113127973638348,0.85925697197115,0.889549685261012
0.9,0.4,0.252045832441549,0.166852016479046,0.890789105308325,0.93734951406699
0,0.5,0.152076720101507,0.0892081223163236,0.766026041267545,0.794011384956474
0.1,0.5,0.15571309018489,0.0887296349306134,0.770934332764407,0.799281220630874
0.2,0.5,0.149451620400492,0.0858207733526387,0.782144536954202,0.802122985678252
0.3,0.5,0.149768963774602,0.082185205500857,0.787982858411818,0.810143792329921
0.4,0.5,0.149333106670077,0.091858215910553,0.786212952737372,0.801974461372913
0.5,0.5,0.149292534152382,0.0892925984803663,0.817880329941791,0.812171271043162
0.6,0.5,0.151953122650286,0.0952308973746119,0.815061828723791,0.813317235388424
0.7,0.5,0.161294341788697,0.0990530257774549,0.83121785601429,0.840082693619872
0.8,0.5,0.18622983726764,0.109900626943056,0.855958460865231,0.850921118398837
0.9,0.5,0.283386688129618,0.1701662694252,0.89379212754169,0.938806884317799
0,0.6,0.15403214865559,0.088665453972524,0.759481718817591,0.799949900232623
0.1,0.6,0.153709684646641,0.0891526729438573,0.762874093823915,0.800148948624973
0.2,0.6,0.152719040044492,0.0867985161155871,0.782794216881783,0.800360747637069
0.3,0.6,0.147782041951286,0.0926413870440418,0.781782416102106,0.800208365963715
0.4,0.6,0.149957520186881,0.0876808831690675,0.797180652088249,0.809576736389078
0.5,0.6,0.148905269930062,0.0872076208272742,0.800569314849859,0.805517978489665
0.6,0.6,0.154730980928372,0.095882193684911,0.813510985095094,0.812118019864171
0.7,0.6,0.156547153942863,0.101273293182022,0.826339264068813,0.842098142928896
0.8,0.6,0.184182609253881,0.112624413247355,0.851947908935706,0.861552478777626
0.9,0.6,0.271531250214366,0.152017944477384,0.894981498749122,0.920283938897296
0,0.7,0.155448292236165,0.0893523222070621,0.772743462728252,0.797398895658794
0.1,0.7,0.154433959800242,0.09031437569854,0.769269687658065,0.800507288636123
0.2,0.7,0.156672157778317,0.0875335171567442,0.774682997844032,0.802815658310462
0.3,0.7,0.153664784700401,0.0862637801177744,0.794735776256229,0.803925038849165
0.4,0.7,0.152271681487442,0.085092253677053,0.795637395461747,0.80828164244277
0.5,0.7,0.154444801896094,0.0874645371313296,0.804038146714928,0.809703884625052
0.6,0.7,0.151577856498094,0.0894342729068845,0.816452283544617,0.818361409723923
0.7,0.7,0.15831028021758,0.0894398965517488,0.828778456004945,0.836923609683077
0.8,0.7,0.179405545100581,0.113679673907209,0.847454876210848,0.873145785856188
0.9,0.7,0.294879508926732,0.15011980736881,0.891849062224672,0.912249294791794
0,0.8,0.156223384661496,0.08184378599238,0.754880541466023,0.804508697375188
0.1,0.8,0.157249754569878,0.082718657100704,0.775079717033661,0.80571539961446
0.2,0.8,0.152336785135585,0.08570676073551,0.777699471735894,0.805452565470202
0.3,0.8,0.150644520545565,0.0878390603310735,0.782543248815089,0.805538044211087
0.4,0.8,0.151264907443785,0.0902417593836224,0.803779598921418,0.80016469213512
0.5,0.8,0.157180831734472,0.0859584036537167,0.801541737129198,0.812042956942906
0.6,0.8,0.169180661324944,0.0913715063327573,0.825991221711336,0.820459015897432
0.7,0.8,0.171831249488453,0.0981281451194063,0.833222688519874,0.83880925647256
0.8,0.8,0.219902954565571,0.117604344509811,0.86560306993163,0.871096936985736
0.9,0.8,0.259144422650897,0.173305030401486,0.88428536706766,0.930255818943281
0,0.9,0.160737311578612,0.0824884843460969,0.759943568602726,0.806733036311276
0.1,0.9,0.164499435230735,0.0911761094977265,0.771958712349377,0.801776721361515
0.2,0.9,0.156054782406167,0.0815969433132716,0.781165120377362,0.810103957046433
0.3,0.9,0.156934965670511,0.0879131628610725,0.780970754814462,0.803565867304978
0.4,0.9,0.156222403618268,0.0841871598247377,0.797471247391807,0.812666408911471
0.5,0.9,0.153572147149432,0.0887797596483785,0.790294821400573,0.814348247887637
0.6,0.9,0.159739348092221,0.0990894929209819,0.80477239545253,0.814765261612032
0.7,0.9,0.167404156697936,0.0997444649024258,0.814999831398863,0.843456649958918
0.8,0.9,0.200709534473305,0.123518349933541,0.840575697820484,0.858007851616769
0.9,0.9,0.259620473666207,0.155531546721693,0.872556929688208,0.914159156845154
0,0,0.151155074043719,0.0964732424147703,0.775859554693404,0.786630936808832
0.1,0,0.156620289279075,0.0973217430645953,0.773870625303952,0.785194583097532
0.2,0,0.159154413557815,0.0992141139038523,0.798123314354489,0.784748780288684
0.3,0,0.150725617578428,0.100907969370272,0.791369502943884,0.782170766174578
0.4,0,0.146729315584207,0.0913694940403607,0.79403230317024,0.795985514941184
0.5,0,0.160925194920704,0.103878797337759,0.815770726958768,0.796701682051182
0.6,0,0.160282328986577,0.104863544203206,0.815525412259268,0.806836868168035
0.7,0,0.174693963336267,0.110719614174809,0.842564675268554,0.826774922910602
0.8,0,0.193229260149009,0.129715028552923,0.865003354851496,0.868215920472942
0.9,0,0.260119566953694,0.176849848778946,0.8928203913147,0.939321595834009
0,0.1,0.155002462020777,0.0932337863260184,0.772543110094382,0.793137811670411
0.1,0.1,0.160718191471259,0.0992427022501092,0.777316872979232,0.787824696929742
0.2,0.1,0.158292650098455,0.0939401359013379,0.790485543842066,0.793676185813062
0.3,0.1,0.155026591591183,0.0934778247515933,0.794944870212712,0.794304552452878
0.4,0.1,0.153204025157592,0.0892453247046726,0.800648637519088,0.802111029371774
0.5,0.1,0.15321729119298,0.0971650699797851,0.818743842910852,0.793280516412276
0.6,0.1,0.158988325086144,0.0947921335571989,0.822052693890533,0.813435324056474
0.7,0.1,0.171359590949962,0.104385085015136,0.842958037900321,0.820623896056121
0.8,0.1,0.191229511951447,0.120057310170079,0.867773900501994,0.883105910738352
0.9,0.1,0.312627852660102,0.174763352423971,0.90489910482127,0.919190007396593
0,0.2,0.162550517378783,0.0967839480133215,0.773118875557137,0.793415040531018
0.1,0.2,0.15746746591472,0.0921776584419504,0.777758449478299,0.78966509205372
0.2,0.2,0.16175678703376,0.093070064405782,0.783885362353598,0.795740694458955
0.3,0.2,0.159846741426004,0.086833069859362,0.789766198641391,0.805647115489739
0.4,0.2,0.147701629509461,0.0896638936892358,0.784746926196038,0.799442989192127
0.5,0.2,0.158276999068093,0.0941069081067418,0.807803846210494,0.799444183238139
0.6,0.2,0.162573171012476,0.0959355825822038,0.82409664321139,0.808425564771508
0.7,0.2,0.166871589513867,0.104432438997556,0.835834472902884,0.843289652608727
0.8,0.2,0.201114194425735,0.124722197781309,0.867495944103668,0.848249559280035
0.9,0.2,0.292181706240594,0.158961539051358,0.902041630902757,0.926912805131856
0,0.3,0.150423781658313,0.0919994716554835,0.766444115474285,0.799174926862702
0.1,0.3,0.155608939951997,0.0929487872901083,0.780896198857381,0.800676927757903
0.2,0.3,0.15306942381352,0.0937498695304311,0.782790860647625,0.792397564027124
0.3,0.3,0.144619036575986,0.0895509844043118,0.789098143243399,0.800277042922904
0.4,0.3,0.15336073799652,0.0899895516249678,0.794397792306703,0.806003774799117
0.5,0.3,0.157061342626724,0.0863748968783269,0.817335149705311,0.809232676259625
0.6,0.3,0.150160408023831,0.0951724854253704,0.827611915215961,0.815665537832384
0.7,0.3,0.16071995620545,0.103395079649263,0.831519827749946,0.81931066186258
0.8,0.3,0.187249788556273,0.109574120208986,0.860391889293908,0.860060278738724
0.9,0.3,0.277023556403109,0.187403888756926,0.895712324672965,0.930462904690283
0,0.4,0.151680279645194,0.0897611059168149,0.767215079058621,0.797643542073438
0.1,0.4,0.143648461396215,0.0900458534171607,0.774511633725134,0.796045555594388
0.2,0.4,0.149690061261066,0.0925847167459084,0.779075480123299,0.795358568633417
0.3,0.4,0.149205028039692,0.0907475799411899,0.787215873381019,0.801893920744088
0.4,0.4,0.152872015251228,0.0866441412621594,0.796112331151304,0.808949404951971
0.5,0.4,0.153934653890049,0.0919725228655087,0.811274160903475,0.811484322724358
0.6,0.4,0.163184320304841,0.0896062741297429,0.829977238123365,0.815931329894292
0.7,0.4,0.164010486725748,0.103203025880446,0.836300635938439,0.819374583012405
0.8,0.4,0.209373922962197,0.113057722700815,0.872229437303007,0.864503280733148
0.9,0.4,0.251807213621084,0.168051228230975,0.886356935182586,0.958610845060315
0,0.5,0.148993408362342,0.0893483983575139,0.76706226731174,0.799551676827925
0.1,0.5,0.148046950276461,0.0887694221754722,0.77849455878318,0.799753424240525
0.2,0.5,0.152195994398768,0.0850863929123458,0.777804830686948,0.802519826906522
0.3,0.5,0.148669025932223,0.0841818918646577,0.790520954121156,0.805264287787391
0.4,0.5,0.15859428854209,0.088626817215888,0.799219824092214,0.81027694593043
0.5,0.5,0.152378914156424,0.0886100765229111,0.803087998183783,0.805424498310595
0.6,0.5,0.156648089929635,0.0955653343366511,0.826336292848196,0.818374380486053
0.7,0.5,0.171749336984333,0.0946611551857307,0.844238587116074,0.831379757384456
0.8,0.5,0.193640379882177,0.115503008078834,0.85727751252595,0.880335980182231
0.9,0.5,0.254909766713487,0.158653567583448,0.884639826970546,0.938900872382413
0,0.6,0.149120158153145,0.0894859438587535,0.766106517159294,0.799911644432636
0.1,0.6,0.150325935358335,0.089972549774878,0.773345311648235,0.797679029141423
0.2,0.6,0.152579722531236,0.090575483299019,0.782556002799839,0.799445868593667
0.3,0.6,0.146430472369546,0.0880225456488327,0.793720350139636,0.805236591326497
0.4,0.6,0.15039340876951,0.0886073409579384,0.798476334495731,0.807862586860952
0.5,0.6,0.150331580870046,0.0877874894323521,0.808856097966857,0.815784628264664
0.6,0.6,0.163719620654656,0.0870177145657983,0.825647426944725,0.81465702821174
0.7,0.6,0.172496580598921,0.0979712502769006,0.839275235363331,0.824896723891734
0.8,0.6,0.197115036206539,0.112149175535369,0.860917642631689,0.861550993086132
0.9,0.6,0.269987364120319,0.154903913667869,0.891704252192864,0.926992972661438
0,0.7,0.15754938163463,0.0860441354818223,0.756209988106667,0.803692203550575
0.1,0.7,0.146521139909389,0.0899791417188917,0.772813860149413,0.798896016303513
0.2,0.7,0.146270741288131,0.0826907972792181,0.774021279940159,0.806884089550249
0.3,0.7,0.149873155919371,0.0855003364017627,0.792708108650376,0.804205276077161
0.4,0.7,0.153124282576207,0.0860229664467058,0.793983754137327,0.80916608200862
0.5,0.7,0.157392363588943,0.0871615799401586,0.8095735501662,0.812831050780985
0.6,0.7,0.159722444826836,0.0874644328591827,0.812322521873891,0.829678420518036
0.7,0.7,0.166860654700394,0.0912240444745553,0.83780373232431,0.833313548388168
0.8,0.7,0.194138417519211,0.118257406404338,0.855534555567005,0.877951786164404
0.9,0.7,0.296604893439724,0.153645549449774,0.894332819674939,0.931538499051598
0,0.8,0.157661585136293,0.0871425294345072,0.767218629181583,0.799295571458429
0.1,0.8,0.154468019691241,0.085244279825717,0.773410588984958,0.800266956897647
0.2,0.8,0.153740741673007,0.0836208755148673,0.776837084110093,0.804855303708334
0.3,0.8,0.154022021197668,0.0881518775841341,0.786666570320781,0.800402970505916
0.4,0.8,0.142466494776262,0.0868604023312843,0.783560044634851,0.811785280431867
0.5,0.8,0.148968787481237,0.0851802492835801,0.808877877602135,0.814847535860137
0.6,0.8,0.155087896562902,0.0931915379982098,0.814120481924994,0.823535548799552
0.7,0.8,0.169069171296833,0.0946331173703423,0.830897292197711,0.830486971783662
0.8,0.8,0.199864174218095,0.109980352957103,0.84407964154769,0.848058086717078
0.9,0.8,0.294356832390606,0.161290225001421,0.886798212150371,0.934071241549786
0,0.9,0.154769124442258,0.0942545043587892,0.757803975918078,0.796177228711274
0.1,0.9,0.163136720353331,0.086383363002825,0.764500062965234,0.804118345073308
0.2,0.9,0.166915956896615,0.0827883837681046,0.77474025015602,0.805662553976481
0.3,0.9,0.151283465125674,0.0829531782232888,0.786492077048357,0.809211921464094
0.4,0.9,0.165579264293944,0.0870172368369236,0.791070466885472,0.803590250822372
0.5,0.9,0.161362276243646,0.0851626573661754,0.799377598517041,0.812602190432963
0.6,0.9,0.169397446131864,0.0887685436064241,0.819874380814507,0.827400392516568
0.7,0.9,0.175364817790523,0.0999035973802435,0.823895173895343,0.84252371696544
0.8,0.9,0.21037940147103,0.114253294902231,0.851163337647917,0.865868710173636
0.9,0.9,0.282177148659499,0.142818469361528,0.883759509831695,0.921048636012
0,0,0.154182486419039,0.0987024478597467,0.771290554045791,0.789069618027341
0.1,0,0.154758241572078,0.0971971665627093,0.779299790191244,0.785925758826649
0.2,0,0.154971049144567,0.0930743925469919,0.785758407522866,0.792064562417286
0.3,0,0.151823755416317,0.0901321851120564,0.784177703756082,0.793249660165301
0.4,0,0.158645314269142,0.0959651248990067,0.807242415822249,0.798474649563251
0.5,0,0.158578587599669,0.0967077384869642,0.818398136305519,0.807090564117857
0.6,0,0.163370281705437,0.0993566408376321,0.825002592082616,0.812987320381046
0.7,0,0.166780485436621,0.105570107398895,0.845612758933873,0.814799672536273
0.8,0,0.194602405279492,0.130455508909868,0.867845885245492,0.860865741209485
0.9,0,0.295250334133062,0.173195117847805,0.901528223079721,0.942520285839744
0,0.1,0.156549903692668,0.0968952420523379,0.769276293771959,0.785639807174268
0.1,0.1,0.152139933739985,0.0894978572106441,0.780025991941714,0.794471039239466
0.2,0.1,0.154369181346009,0.0924365005992351,0.783659276279567,0.795017916849976
0.3,0.1,0.146895982460223,0.0905093457457119,0.79198671858149,0.801430849473627
0.4,0.1,0.153651254743611,0.0968829510489209,0.799633134818326,0.792605868203668
0.5,0.1,0.156073458988199,0.0949399359439275,0.817300288357399,0.808016559176302
0.6,0.1,0.15888870820702,0.101261723705174,0.819563311811514,0.811168877387759
0.7,0.1,0.1761585113628,0.108832184206227,0.85319325756283,0.825179901402586
0.8,0.1,0.195582913738488,0.11784642441176,0.871360228529026,0.865324613935295
0.9,0.1,0.293366147130697,0.175630822242993,0.901638490631115,0.917129610089522
0,0.2,0.156441835378688,0.095111552951906,0.770179775630445,0.791411454135408
0.1,0.2,0.151232482416637,0.08788665071863,0.777493187203628,0.800140350408965
0.2,0.2,0.146666950317788,0.0937616607088436,0.788186949486228,0.795631364951726
0.3,0.2,0.152512262915039,0.0901508355305038,0.795258637370428,0.800003133608891
0.4,0.2,0.156363557152915,0.0915137511455912,0.803152894487969,0.798193440215403
0.5,0.2,0.158269903204725,0.0947807777469247,0.817780133159472,0.808911467376259
0.6,0.2,0.165719261520027,0.0924212184236803,0.837487336135186,0.823210901183335
0.7,0.2,0.17186872673665,0.101121920081638,0.845092917745691,0.823895450584438
0.8,0.2,0.19639703675798,0.119151885116573,0.865669759255438,0.853071423271259
0.9,0.2,0.273979241771934,0.152165961988386,0.898195212750146,0.907631126156181
0,0.3,0.153751375144332,0.0897151675481958,0.769754281314802,0.794855877573138
0.1,0.3,0.152456081214055,0.086759846859636,0.77115271187561,0.80178639998453
0.2,0.3,0.147967792480377,0.0914071905677624,0.779977628629232,0.795964526433858
0.3,0.3,0.15027803722713,0.090692484849143,0.79154745109514,0.799099067583813
0.4,0.3,0.147086214043223,0.0898222250686303,0.80044926146543,0.800066862059838
0.5,0.3,0.155900906976728,0.085892043519217,0.810105830605688,0.815636214606794
0.6,0.3,0.154696240092406,0.0989172939507711,0.814821280138722,0.811506550957968
0.7,0.3,0.159713891996103,0.10067597290679,0.829871373831957,0.830516169877156
0.8,0.3,0.19645176139056,0.124087665659877,0.862804016372551,0.867830304354235
0.9,0.3,0.276456081060138,0.153075308596472,0.89525531796759,0.916940300145743
0,0.4,0.141126129686935,0.085877083181319,0.770957034264437,0.798025225289547
0.1,0.4,0.153146825633622,0.0852648436269953,0.782651850421844,0.801900090174869
0.2,0.4,0.152169755692412,0.0871351314166539,0.776736630190532,0.798770209147691
0.3,0.4,0.143125156045919,0.0882399907043225,0.79035849121821,0.80378054424785
0.4,0.4,0.153211138136909,0.0935852755684316,0.799359601765139,0.801238883083637
0.5,0.4,0.15308000173666,0.0843402648564569,0.810800106621913,0.810673421095558
0.6,0.4,0.146705200563082,0.0890983412469162,0.81707670400708,0.816438798697863
0.7,0.4,0.167516384559962,0.0979245641491772,0.832106571212118,0.831183788079068
0.8,0.4,0.188881324675313,0.120095328750713,0.862368708682673,0.861454655994486
0.9,0.4,0.2574669529494,0.165758570478057,0.889027251080364,0.938004236506098
0,0.5,0.153730813776382,0.0855344001106778,0.7624613949496,0.800163514827092
0.1,0.5,0.147870082560311,0.084688842288347,0.777110994331182,0.798098732529515
0.2,0.5,0.145038741750037,0.0843027108560457,0.777484916190733,0.804643794474269
0.3,0.5,0.151364760944623,0.092209334619308,0.787560232532174,0.800037885155778
0.4,0.5,0.153381617655858,0.085907810421358,0.800473882070639,0.802776486567534
0.5,0.5,0.149593184843672,0.0905687384847942,0.802526158938718,0.802147100739741
0.6,0.5,0.154052863913115,0.0914228652873286,0.80826405229201,0.828637999546146
0.7,0.5,0.168519572100368,0.0952822242575217,0.837449544900767,0.832104463350758
0.8,0.5,0.184212466408725,0.110278306959478,0.852088473022758,0.875815724041699
0.9,0.5,0.266917975692927,0.168741209133148,0.887378092084622,0.926472201565036
0,0.6,0.151131784991717,0.0886235577262516,0.760361658730352,0.800617996855598
